Gene,GSM1213669,GSM1213670,GSM1213671,GSM1213672,GSM1213673,GSM1213674,GSM1213675,GSM1213676,GSM1213677,GSM1213678,GSM1213679,GSM1213680,GSM1213681,GSM1213682,GSM1213683,GSM1213684,GSM1213685,GSM1213686,GSM1213687,GSM1213688,GSM1213689,GSM1213690,GSM1213691,GSM1213692,GSM1213693,GSM1213694,GSM1213695,GSM1213696,GSM1213697,GSM1213698,GSM1213699,GSM1213700,GSM1213701,GSM1213702,GSM1213703,GSM1213704,GSM1213705,GSM1213706,GSM1213707,GSM1213708,GSM1213709,GSM1213710,GSM1213711,GSM1213712,GSM1213713,GSM1213714,GSM1213715,GSM1213716,GSM1213717,GSM1213718,GSM1213719,GSM1213720,GSM1213721,GSM1213722,GSM1213723,GSM1213724,GSM1213725,GSM1213726,GSM1213727,GSM1213728,GSM1213729,GSM1213730,GSM1213731,GSM1213732,GSM1213733,GSM1213734,GSM1213735,GSM1213736,GSM1213737,GSM1213738,GSM1213739,GSM1213740,GSM1213741,GSM1213742,GSM1213743,GSM1213744,GSM1213745,GSM1213746,GSM1213747,GSM1213748,GSM1213749,GSM1213750,GSM1213751,GSM1213752,GSM1213753,GSM1213754,GSM1213755,GSM1213756,GSM1213757,GSM1213758,GSM1213759,GSM1213760,GSM1213761,GSM1213762,GSM1213763,GSM1213764,GSM1213765,GSM1213766,GSM1213767,GSM1213768,GSM1213769,GSM1213770,GSM1213771,GSM1213772,GSM1213773,GSM1213774,GSM1213775,GSM1213776,GSM1213777,GSM1213778,GSM1213779,GSM1213780,GSM1213781,GSM1213782,GSM1213783,GSM1213784,GSM1213785,GSM1213786,GSM1213787,GSM1213788,GSM1213789,GSM1213790,GSM1213791,GSM1213792,GSM1213793,GSM1213794,GSM1213795,GSM1213796,GSM1213797,GSM1213798,GSM1213799,GSM1213800,GSM1213801,GSM1213802,GSM1213803,GSM1213804,GSM1213805,GSM1213806,GSM1213807,GSM1213808,GSM1213809,GSM1213810,GSM1213811,GSM1213812,GSM1213813,GSM1213814,GSM1213815,GSM1213816,GSM1213817,GSM1213818,GSM1213819,GSM1213820,GSM1213821,GSM1213822,GSM1213823,GSM1213824,GSM1213825,GSM1213826,GSM1213827,GSM1213828,GSM1213829,GSM1213830,GSM1213831,GSM1213832,GSM1213833,GSM1213834,GSM1213835,GSM1213836,GSM1213837,GSM1213838,GSM1213839,GSM1213840,GSM1213841,GSM1213842,GSM1213843,GSM1213844,GSM1213845,GSM1213846,GSM1213847,GSM1213848,GSM1213849
CD69,3.710020969,6.978343711,5.939103108,4.801853103,3.284508904,5.940493178,2.844880494,5.665306229,3.781392374,5.219326892,6.8462097,5.411199766,4.502682958,4.22188373,4.062172067,3.389639583,6.646013505,4.2462899,3.584235869,3.849058259,5.11505999,3.819123679,8.028759485,6.208311425,2.407873155,3.874523892,6.553849226,5.175234041,6.959585363,6.638972271,6.08971895,4.189995926,4.840917066,2.908722975,6.682916473,3.677928497,2.225833401,4.861791263,3.72201699,4.479945161,4.607094704,6.864394737,4.516621424,4.187967264,2.146660757,3.760618988,4.790891688,3.535935659,3.019336462,4.191547365,4.199580184,3.716411459,3.893914004,3.672302369,3.621935984,4.999846461,4.708672087,4.751161762,4.905085045,4.407996644,3.828003329,4.115533984,3.666232916,2.874821208,2.221909294,3.677554738,2.542182283,4.182065146,3.830932838,3.788029189,4.81785243,4.566022829,4.445387373,3.757157002,4.142044728,2.712699741,3.865752095,4.40186788,3.514490088,4.334770867,4.448278083,4.207946555,4.44332297,3.493608541,2.999133255,2.790226356,2.359030994,4.132863062,4.608382304,4.018708146,2.465336905,2.807313655,4.523713526,3.434840402,5.656911221,3.856704923,2.430862255,3.695681837,4.35341436,3.397854824,4.505753425,3.945248373,3.216389526,4.709120168,5.001900863,5.783884025,5.521256071,4.490048743,2.671429592,4.048894412,5.556424287,4.711141381,3.666791987,4.220674229,4.209942053,3.983630216,3.604179438,4.134082101,5.533999868,4.269962715,2.894450923,3.897997239,5.146413813,5.209527684,5.337166173,4.340455631,4.326956088,2.478165713,6.574158385,4.084868187,4.568325873,4.339725268,6.437167733,3.061083034,3.866415951,2.8542979,4.575604952,4.639048881,3.27761717,5.316906931,5.95794091,4.151335429,5.174475787,4.061041982,2.597161149,5.850707009,3.417290425,3.699958038,2.821859241,4.099241995,3.30485855,5.135601823,5.981536797,4.988435645,3.651453574,4.357150889,3.809122414,4.058454753,4.037966714,3.779415184,4.024990447,5.371373042,2.511773998,5.488540016,6.149566418,7.678080214,2.286462206,2.463879904,5.120626458,7.084341626,5.619519827,4.12950313,4.555167783,5.860300954,4.830279628,3.482966767,3.627547476,5.536526152,6.52100577,5.310186753,6.019933398
ADORA2B,6.87640782,5.465595212,8.256219371,6.676011909,6.733462816,5.744632853,8.69035279,6.842157114,7.71370136,6.760460645,5.839809329,7.855083143,7.503967022,7.793901718,7.265644421,5.788161537,8.400910228,6.183643226,7.167071885,7.24747851,7.391784229,7.869874439,6.840279109,5.924394247,6.396262384,6.492037538,6.643773049,8.272358353,5.602320944,4.722473257,7.157907045,7.56482838,6.642104833,7.146839174,6.706714896,7.497604452,5.287073386,6.814281902,7.233977407,7.565902851,7.916876739,5.634665184,8.65221641,7.663110125,8.438434301,9.239265247,6.701597862,7.883992537,7.804886046,9.232818953,5.439672922,7.920037996,8.148764125,8.22290527,9.715432713,7.766052048,7.297537716,6.592153005,8.10459677,8.694407354,6.740780955,8.900271722,7.159649427,6.686721392,8.199623042,6.912637407,7.583590921,6.784166213,4.438886282,6.404579636,6.185164088,7.137586665,8.480297327,7.759087873,6.183249091,7.300288353,9.229533006,7.357591002,6.589438593,7.343435025,7.119687767,8.014899947,7.839835959,8.002538618,7.276050667,6.377703347,8.317353065,5.288848377,6.229242358,5.665853532,10.07470007,8.595838203,6.098490692,9.708291544,4.863777676,5.353589278,3.851789804,6.557998757,7.806512306,5.340226347,6.757921392,6.236412326,8.279137858,6.634998706,6.404018035,6.960286278,7.089228097,4.742685421,6.039740327,6.642296295,7.914574281,6.680564125,5.789927724,8.454603489,8.350649344,6.394773858,5.130456083,8.138230235,5.743301491,6.539244035,6.872046086,7.54600111,6.918996256,8.301114468,4.891198771,7.469057466,7.617094615,7.458708041,8.135854328,6.013717602,6.104037062,6.246166959,4.85732007,8.493041159,9.012655346,6.435873758,5.753820567,7.421751695,5.421720689,7.407699717,7.66858773,8.442643805,8.42079908,7.779223834,11.45640198,6.759262565,9.336650103,8.20163169,6.675333867,8.292505278,7.904533871,7.643239281,6.671769046,7.668481317,8.488394257,7.173938172,7.404967074,6.665021266,7.632842209,8.18164745,7.797459916,8.709689817,9.002253736,7.125600805,5.963041148,6.159983642,7.132843162,9.073714634,7.810284874,7.090962997,6.421828177,6.67458077,8.57799743,7.085803038,8.09388607,6.536019016,5.212187511,7.93103227,8.490481,8.438651074,7.260020049
COL12A1,8.3294612792,4.2243547794000005,4.5832151112,7.4202844528,8.611653794599999,7.2144857238,6.4978028512,5.3082975196,6.4814850284,7.641855608199999,4.9628014446,5.1707089386,5.2146045764,5.892815599,7.136975005800001,6.9674382932,5.7038829516,5.4972353794,4.3038279944,5.4019170432,4.4454891406,5.092569106200001,6.1220415832,4.8448758446,4.0430583252,8.196527163799999,6.3700777664,5.0323710894,5.7991000536,7.1258283236,4.438106145800001,5.997394759800001,5.6009173896,5.966976696800001,4.490836909,5.0757422628,6.1756837718,7.0303833446,7.009037085599999,8.037493922,5.1956581956,4.7300852322,7.1907395632,6.2115652138,4.3711654824,6.844832712800001,6.4452697782,6.6536820238,4.8106853952,6.6163090508,7.3593032604,6.925277416200001,7.320969885799999,7.4790607912,4.9280973148000005,4.6398571784,6.112153691,6.0894661158,6.7005791310000005,5.066212398799999,6.7104208826,5.9463381446,7.187881762800001,5.762517730000001,4.9263424288,5.226456471400001,7.050975038999999,7.9542120768,5.6569014840000005,5.3530198460000005,6.4145595040000005,5.9293380286,4.316688987,8.019102456,4.588461006,5.985571242000001,5.5461182506,5.0674006952,5.7069496404,5.5797349078,8.3846017252,7.0815138708,5.2527816644,4.227754424,4.8457699204,7.579476961599999,5.1428231142000005,6.5790552686,6.632324231,5.018378133200001,4.6379398128,5.4489703778,4.24310685,5.1754298826,5.8647663012,5.0397687408000005,3.755135926,6.4102494936,7.008174649200001,5.0827635416,5.273601751999999,5.9129986932000005,5.6810704892,7.9631340802,7.13279008,8.243731281399999,4.608756442,5.1801391456,4.646503836,7.3363909928,3.8556247772,7.044686255399999,8.4296735238,4.8607954574,4.599131693,5.3062998004,5.4379817092,4.9763651482,4.999730925,8.3524268806,5.7156108594,6.1284185212,6.2562848658,5.9860827294,5.109812061,4.4322567002,4.5573584996,8.442301512,5.3442279896,5.0210302664,4.4822466456,7.639400656399999,6.4774962038,7.027159249,6.2853016732,6.990137451200001,7.3128726164,6.624041227000001,6.0747484822,5.3660986792,5.0471155192,4.1321870402,7.1487353168,6.562272654599999,6.655316909999999,7.174282872800001,4.7868026878,4.638688058,5.0694462284,4.5905576056,8.1239624092,5.732847523799999,5.0332344582,6.735521479000001,5.2526964862,4.0531513382,4.544576294600001,5.7570196098,4.49642129,6.0396292016,6.3761185362,6.42125237,4.925887706399999,4.8588094646,5.070653956599999,6.0145254576,6.5621739498,4.3732084856,8.7477762488,5.6807512006000005,7.2631003048,5.7511376242,5.8615517012,6.7693265066,8.5827146806,7.503969856599999,5.0388696678,5.7062509342,4.718269846,6.3525488118,6.691192097
MUC4,5.549807056600001,4.3111620664,6.575730421200001,4.5806938746,3.9865954386,5.314058338,5.8437062652,4.8061614642,5.304832859399999,6.9648993688,6.1359326016,7.0248075926,6.8888129272,5.6667881666,4.952734854,6.2201415436,6.3143920952,4.313303944199999,7.3756071346,6.697585954599999,4.9364197356,4.9350838368,6.3291747624,4.6942013318,7.7146692196,3.8950174078,6.6717989278,4.9795298542,5.8854715854,6.818749775399999,5.1291841722,3.7097562084,5.378024830799999,4.1778675644000005,6.1045383568,3.7668098944,3.864525403800001,4.0870147688000005,4.5259200752,4.8944443272,5.3975358474,3.909788444,6.2489567486,7.177117512400001,7.735656684,7.361418093999999,4.1684060374,5.6336655592,6.6426600348,3.9413776746,7.3067665034,6.3426006146,4.6654968420000005,5.3397132228,4.8676697998,3.443134087,7.3990080264,5.037291414,4.9096140922,4.314419576200001,4.44727483,6.077554359,4.3277865182,4.851810228,7.5496496984,6.3226470506,5.8024448684,4.8055958574,5.5955373106,7.5007328692,4.141320654599999,5.267658425,5.550854805199999,4.684655105199999,5.2226428544,4.2147961484,5.1745689454,4.9355980082,4.2248690582,5.7819907956000005,5.0536993442,6.4071172468,5.358732016799999,6.3548992358,5.4174408954,6.9851359524,5.0851490482,4.077291391,7.6711598872,5.8937488092,6.801725572800001,5.070208747,5.549213493,5.042295464,4.649878852800001,5.9168158822,3.6772780556,7.734371572800001,8.3482472268,7.2944786346,6.5253759346,6.286902857399999,5.3068315744,4.1585497276,6.94246533,3.6347097172,3.5824604398,4.208001589,4.6899145222000005,5.0902612858,6.449888110000001,4.039010631,3.8961187828,4.8881631976,4.861710585,5.499216245,4.7189312466,6.123380028,3.7855534128,5.466170203,6.0508693010000005,6.426691259,5.9798996038,4.4002314738,3.9278755708,5.717027998400001,5.2412697846,4.0073484686,3.6693732396,6.3996459648,6.672268772,7.166349255199999,5.794336339599999,3.985778432,5.1492852334,7.6916009996,6.328095488400001,4.720340409,6.1204291956,3.8051020946,3.9212384068,3.9399521332,6.0226077022,6.3688139754,4.0689902112,4.8831619672,6.2124969184,7.9736732598,7.2500128788,3.8074522214,6.4439907828,5.48221835,6.780805392,6.0213453946,3.6025068546,6.816147830999999,5.169013567,6.779436807400001,5.2961061136,6.556083994800001,5.0479948526000005,6.3476597816,7.6494056048,5.859524025400001,7.682396514999999,6.3556386858,6.1417876882,4.3047495212,5.8714663408000005,5.367533927,6.431737061200001,3.8820304352,4.0824917884000005,7.5382812908,5.8313334796,5.3086194502,7.066919983,5.2609500392,5.9342143392,6.6054590664,7.305849800199999
SLC26A4,2.789744063,2.708717753,5.124540362,2.708990794,2.810028056,3.030062932,2.673149494,2.940714067,2.647910619,2.798266032,3.742341286,4.239506328,2.643699402,3.153602602,3.084331114,2.725290635,2.690384456,2.742640284,9.505397599,2.761547412,3.201270892,2.914413248,2.780752099,2.873159097,4.5472253,3.137615651,2.910534848,2.824349412,4.983344244,2.665743855,2.899004877,2.828378776,2.90429294,4.216896619,2.974137428,2.844320389,2.691586671,2.701400628,3.044448519,2.720381163,3.148217748,3.01722297,2.738123739,3.143778884,2.976890197,5.471902677,2.447318125,5.029054944,4.036780712,2.919658352,2.845313632,3.02076276,2.969422629,2.848387005,2.576079277,2.954271717,3.440484324,2.691885694,5.539512938,3.068359747,2.585261079,2.824118405,2.751435803,3.345890565,2.905287312,3.207527455,2.824018142,3.07362959,2.761170412,3.046134317,2.959050924,3.191610282,3.041817452,4.343277372,2.743728514,2.675602011,3.269358073,2.988823748,2.814161372,3.297584711,2.877677136,2.863798833,3.135365242,2.801672012,3.061447753,2.77531541,2.663841237,3.032541787,4.155977197,3.1426439,2.936957615,2.513509073,2.91137381,3.264303114,3.588869644,3.168080151,2.801803445,2.900647927,3.811081923,2.463879904,2.670440258,2.847218506,2.606220992,2.833877535,4.173393851,4.174126053,2.551011754,2.439078772,3.010408421,2.85818962,2.898863421,2.69414727,2.785843684,2.836559069,2.701400628,3.007531357,2.919425136,2.695916217,2.710138479,2.847586089,2.548533044,2.789078724,3.108703475,2.702035457,3.087423832,2.956908822,3.246979648,2.874821208,2.963656912,2.92011382,2.749375728,2.963410965,3.934286118,2.953571407,3.845495246,2.763788023,3.111614826,2.897440502,2.757936154,2.820720308,2.809022086,3.03662814,2.588565494,2.784246466,2.683781682,3.575770191,3.053028213,2.499651503,2.418446333,2.900604539,2.670440258,2.97759911,3.028485529,4.489185897,2.957030034,6.783314349,2.739259513,4.277771989,7.024322587,2.930386728,2.851626081,2.723992612,2.6069374,2.736274621,9.854929577,2.965284743,2.929352627,2.778697053,2.526886155,6.194806031,3.232908683,3.153764928,2.624542483,9.093268777,2.473589863,2.738415794,3.449904714,3.432950105,3.180789144,6.248264827,8.689821807
RAB38,7.838618295,7.374499813,8.155255092,7.265160523,7.030076078,8.221115902,8.894976241,7.325856764,9.578666482,8.613694363,6.791807602,8.614154259,8.126966284,7.815652782,8.309771738,7.160375605,8.515531387,8.291694824,7.365134458,8.40585562,7.240300188,8.797104196,8.157365933,8.321172712,6.439211359,7.794835253,6.271177612,8.722007054,7.906514319,5.492532783,8.103574411,8.840653207,9.071559351,6.930911262,6.900568675,8.543397033,6.785454774,7.443725853,8.268200943,9.965465237,9.134336871,6.692390696,9.850386858,7.484506026,5.985223286,10.93542833,8.210925079,10.26040255,8.466442594,4.516711826,5.46995774,8.007156521,6.983936568,8.248116781,8.867407841,8.579040303,8.949415674,8.705563076,8.718614991,7.997086281,9.203374455,7.964508021,9.06219506,8.727709464,8.866450753,6.785150837,6.137023157,6.439001055,6.247045593,8.041768003,7.617341285,6.732414832,7.480495521,7.699197323,7.691100852,8.235056712,9.012555364,8.259757814,7.88307383,7.993813216,7.877942475,8.519077946,8.427432571,8.344774824,8.389034528,7.273846019,8.88476388,6.780383121,7.374211579,6.288961792,8.826905807,8.625333304,6.21433914,8.293778651,6.708712855,7.270552446,3.54463235,9.314852959,8.650917264,5.951796499,7.722908461,7.068622372,9.802819028,7.409752274,7.451064286,7.797266879,7.83517901,6.622924105,6.417928794,7.933159687,8.153577295,7.754203077,7.091918259,9.656409375,7.218232443,6.851038748,6.169260909,7.445894215,6.2623604,7.864216651,8.839887324,8.375823839,8.527318912,8.875802259,5.927780326,8.796156449,7.968973543,9.600587333,8.361813776,7.807941299,8.947729881,7.925611382,6.88294221,5.147830254,7.780750261,7.788351232,7.237984497,8.477433104,7.5041356,8.04771421,7.679562214,8.773463757,7.231206598,8.886763423,10.15676213,7.908979553,9.797656532,9.19762646,7.969633152,9.049976808,8.938664634,6.793694222,6.404884123,5.532016464,5.609545508,6.78975082,6.947040325,6.321505465,7.459794855,9.25571293,9.99340008,7.603804024,7.487894088,7.738061816,5.396860866,8.066578635,7.456671603,4.241968025,8.616947845,7.428408959,8.787177505,7.374791321,9.692430397,6.406161979,8.89413492,8.547633403,6.460104365,7.865334795,7.784336655,9.47504122,6.70388088
HES6,5.924375154,7.575881488,6.246013265,6.57229047,6.421384145,5.573096768,7.832529262,8.041097093,7.042939772,6.975090922,6.596462904,8.282244818,8.451061381,7.975320926,7.034107245,9.3776878,6.633773059,7.760502208,7.988770997,8.676457708,7.801792823,7.185305952,8.017438645,7.096643125,7.395649826,7.775198018,7.24738812,6.986454824,6.542617997,5.91319467,6.3653808,6.570362319,6.878367285,9.318880772,6.292602044,7.805821167,6.69779184,6.228758465,6.42599434,6.214229254,6.729419284,6.840818508,6.743272771,6.933543757,9.531631377,5.949641299,7.436317415,6.716434393,8.526827194,8.865928133,9.102132285,6.951290929,7.230852224,6.18499697,6.703667088,6.336489288,6.4080975,7.333232084,6.499745072,6.804919602,7.795941253,7.22850547,6.654177735,8.234250301,8.382238243,6.28636683,8.387831247,6.042347712,10.15524918,6.92489068,6.476004578,6.853198389,6.902318232,8.713905774,6.568582706,7.942306963,6.83669302,6.848514899,7.214632597,6.573281662,6.44919336,7.946966217,6.742596094,7.15864562,7.501390842,6.534087032,7.521398521,7.022175171,9.503591741,5.994886155,7.975395992,9.360861407,8.426487674,7.19128618,6.470028868,7.108424821,9.982642196,6.99653799,6.857733782,9.751603339,6.74304401,6.393314234,6.272906304,6.054679085,7.464541453,6.952874617,8.517147686,12.44011445,10.53980767,6.340060523,6.516061614,9.385070535,6.920064673,6.874139696,6.278388158,7.719099067,9.221617575,6.512219507,8.398293021,6.694879275,7.089954933,6.00575933,6.224287798,6.659568277,7.649174393,6.482659246,6.475413595,6.487375389,7.403572033,6.698296923,10.26943224,6.36407773,6.348376221,8.291686223,6.390712824,10.2985282,5.837968669,6.241280393,9.245914846,6.565308963,7.464942421,7.572882001,6.997993425,6.270449433,6.442827301,6.246576198,6.771565756,8.708674957,7.82352306,6.588546971,6.329570519,6.722588151,6.557436641,5.922668485,7.277600193,8.234738298,6.291544695,6.340042291,10.81884248,7.988210699,5.88918248,7.962808713,9.197836855,6.255145605,7.599961588,5.634021835,8.22694919,9.935706373,5.762304031,6.448964875,6.426034209,6.004448682,6.99023871,6.07399429,6.120675004,8.761127442,8.105706156,6.176460699,8.002069938,6.419018476,5.932248214
HMCN1,6.781702303,6.421658997,8.373921035,6.088524362,7.191148866,7.219751256,5.26384767,5.143542467,5.811913049,6.228951425,8.524594681,6.886015606,4.700300763,5.329860108,6.922281119,4.788241189,8.938655884,6.907243051,7.055742074,6.860465294,6.547635615,7.586337945,4.760209046,7.094346841,4.359588828,8.355690509,5.120646278,7.950622411,7.047230958,6.459837947,7.374029,6.577532909,6.292193558,6.489193531,7.736343418,6.827538091,4.610445558,6.238564681,7.478808142,7.334913759,5.910454211,4.905509506,6.269157205,6.153954228,4.182587151,5.834659917,5.804635809,5.176217954,4.87001984,6.435622096,5.709736607,6.855201676,4.90021713,6.648110814,4.678951071,7.893919021,5.353873013,6.930115054,6.621811274,8.488763009,5.55570042,6.007423561,6.588847416,5.152187971,5.007077907,6.576884384,6.916601458,5.998890961,7.705393786,7.209941762,5.538791026,6.411802476,6.993660613,6.479605464,6.443999379,4.849313352,6.461817242,6.384909908,8.365675581,6.700613867,8.646093007,5.032374729,7.686704864,5.984799065,6.891799856,6.097380209,5.235897675,6.939069192,6.59799529,8.519980576,6.092132027,5.570364557,6.467509101,5.935727453,7.069927656,5.827909644,6.15370639,4.965378199,6.764156387,3.85896202,7.564547627,6.502643144,6.064832236,7.870467932,7.267043725,7.678275173,8.49407602,4.619324002,4.653045691,7.077673083,6.311745045,6.19903312,7.646846317,7.723591944,6.324913086,5.978802356,6.50903379,5.910951509,7.138201231,7.007108437,5.870241699,6.809580544,7.27266743,6.813468538,5.506053108,7.030092203,7.56607682,5.866183692,9.279394869,6.312573021,4.753425258,8.814394562,6.734347287,4.460620156,6.089594553,6.942243226,6.404506322,5.216557379,3.856480648,7.937583933,8.423865389,5.925390936,6.745106908,5.488990068,4.580261467,6.291989312,4.782492169,4.599488072,5.421270204,7.178888818,8.033135154,6.703299919,6.897379382,6.285976301,3.869929357,5.995969809,5.006709906,5.292558813,4.687617586,5.3676395,4.64719418,6.727422429,7.087001999,6.919764241,5.53307652,6.527406248,4.626541149,4.25881027,8.358418936,8.643936164,6.366168365,5.878455589,4.334129873,7.495732835,8.365114983,6.944309291,4.643920562,7.575218067,8.479608927,7.035507711,7.351133402
GRB14,3.760404772,5.242691615,5.065787837,3.194557565,3.239911853,3.270295574,3.579288259,3.977833792,3.576989086,6.706698929,3.373492301,4.794412656,2.815284792,3.640226544,4.429337159,3.168785492,5.699682272,4.639947397,3.4815126,4.656972498,4.704423061,4.555771109,7.361061322,3.056313791,5.186398509,4.875540585,3.024884689,4.968084223,5.067756033,3.250892638,5.728799113,4.219714175,3.844343468,3.687539206,3.124069155,6.22145986,3.307033584,3.158632758,4.01751512,2.844602739,3.912994694,5.842753295,3.071642073,3.131063345,2.802014555,3.016138839,3.669866105,3.114664227,4.407180749,2.949700314,4.339166149,5.578397152,3.852138817,3.193515819,3.109555193,5.277320433,3.908146089,6.351311146,4.339524501,3.039225227,3.780451399,3.104628926,3.441878537,8.639159425,4.66004055,3.56327532,3.127086308,4.098261932,5.582046472,3.858625596,3.806766659,6.233898943,3.554272112,3.195760965,2.872268909,4.552019474,4.414179371,3.896044769,6.103448028,2.989239746,3.188497613,3.054261214,3.598807692,5.412978723,4.802719988,3.738505327,4.107651443,3.912476124,4.048126613,3.121327194,6.552127231,5.220892697,7.511695807,3.413996454,3.580413362,3.86779828,3.61837612,3.421844039,2.834532543,3.186725175,4.099916837,3.750669795,4.056308879,3.459422382,3.985606034,3.266201423,2.972521797,2.765337096,4.977642005,3.343789137,2.885462298,4.22288425,3.093221206,4.555296939,4.165588981,4.465884711,3.551191757,3.411019696,4.863964932,3.524504603,3.639381624,3.500267971,4.132327918,3.776143939,7.239904745,4.976196868,6.276951404,3.406718669,3.650814189,3.218997072,4.308060797,2.619244495,3.0777613,4.81370072,3.851259958,3.443706195,3.713762776,3.743917448,3.610538371,5.077201072,6.830787324,4.811163695,4.535171185,3.260906904,5.431996914,4.290388171,3.053028213,3.776942076,5.62389131,5.534572985,3.24690322,7.757977574,5.043517218,3.281845814,4.339647461,3.414868286,5.564424515,5.086794576,4.721586609,4.396000745,3.99580059,6.02370839,3.837662295,5.508936149,5.757487691,3.379600666,3.57300486,3.610063298,2.822527454,5.937803935,3.458919574,8.75729191,3.118982044,3.002241962,3.093980406,4.881517072,5.044427825,5.375761168,3.876252037,4.761495623,2.933213512
CPLX1,4.451816521,7.145221171,4.540986133,6.68487332,5.369234105,3.917756828,6.494203536,7.310724818,4.869967595,4.059819379,4.617511294,5.361010403,6.138631353,7.163680039,3.539070299,4.048292803,4.172541038,6.055583708,5.171548607,5.325439939,4.247406007,4.324790219,3.765033176,4.130952519,6.44320589,4.604569996,6.963382513,4.239113489,5.525027153,3.562976914,3.616910738,3.992786924,5.094509394,6.654732625,4.478101015,4.920040665,5.035067495,4.38379735,4.559471092,4.063928905,3.530476125,4.240890014,3.831351601,3.135726328,3.258584961,3.961510518,5.427977609,2.937257082,6.331437578,3.430864067,5.855524112,6.369546273,3.486660456,5.145562069,7.766307944,5.551566341,6.021440254,4.355289204,4.111231714,5.089765741,4.331841139,5.647133301,4.583205911,4.435918896,5.783954539,4.92259595,4.512966303,4.622363443,5.328437761,4.024269793,5.32228514,5.993708841,4.293673306,5.847553365,4.637682619,4.299021169,5.835532107,6.303521182,4.33530762,4.511945846,4.396559966,4.686550645,4.451880922,6.96031749,4.938700989,4.614035884,5.860253361,4.290295917,5.69481088,5.031150019,4.530665408,6.722014361,4.185923243,6.014719381,3.784451472,5.636560896,2.851064089,4.2142893,3.80698067,4.367538863,4.571938528,5.775216235,3.963898124,4.332829341,5.066327469,4.230827129,7.354809021,7.059565346,7.407633468,3.898438369,3.760696913,5.799402605,5.171506263,5.677179398,6.887460683,4.480189246,7.41556197,7.533414788,4.549572497,5.396210573,4.0397275,5.061824416,6.946728039,5.859882616,3.271436968,3.183224494,5.725027595,4.53461205,5.36523355,5.081656205,3.643393864,4.273037494,4.992287158,4.935799461,8.235021498,6.881129298,3.667815867,4.164519811,4.760852375,4.018938597,4.743688074,3.818762428,6.369824308,3.839693963,4.788917488,5.285408259,5.092371372,7.972751164,5.153765065,3.961873122,3.99039188,6.516078698,5.328446091,5.828782342,6.193266481,7.348374572,5.812256945,5.303675348,7.564655106,6.17119503,3.535320937,4.832650408,4.519033107,3.289841457,5.639906149,3.933259852,4.319170931,7.655320845,3.658274031,3.667400965,3.594196499,6.623542897,6.334071106,4.46526587,3.946524619,4.399968479,6.055728858,5.226442809,3.503941252,3.880931244,4.673683915
